epoch,accuracy,loss,val_accuracy,val_loss
0,0.5092871189117432,1.1053297519683838,0.43589743971824646,1.528619647026062
1,0.7621737122535706,0.5928162932395935,0.49924585223197937,1.2630735635757446
2,0.8370984196662903,0.4192637801170349,0.4791352450847626,1.20704185962677
3,0.8583082556724548,0.3549239933490753,0.5676219463348389,2.473442792892456
4,0.8867971897125244,0.299026757478714,0.44544997811317444,2.4678397178649902
5,0.8978413939476013,0.27232471108436584,0.6470588445663452,1.2075201272964478
6,0.9150351285934448,0.2227102667093277,0.5862242579460144,1.4831815958023071
7,0.9186747074127197,0.21553796529769897,0.5932629704475403,1.2829861640930176
8,0.9420180916786194,0.1623416543006897,0.7244846820831299,0.8505105376243591
9,0.9477911591529846,0.14375385642051697,0.7883358597755432,0.6213671565055847
10,0.9457831382751465,0.14399534463882446,0.9004524946212769,0.3231700658798218
11,0.9529367685317993,0.13277260959148407,0.8461538553237915,0.34764185547828674
12,0.948293149471283,0.13583406805992126,0.8391151428222656,0.3924579918384552
13,0.9518072009086609,0.13416381180286407,0.8451483249664307,0.4471367299556732
14,0.9513052105903625,0.12807075679302216,0.8853695392608643,0.2887987494468689
15,0.9531877636909485,0.12250428646802902,0.9255907535552979,0.1858537346124649
16,0.9535642862319946,0.12021110206842422,0.8411262035369873,0.465371698141098
17,0.9568272829055786,0.11390423029661179,0.8662644624710083,0.33362290263175964
18,0.9560742974281311,0.11363128572702408,0.8461538553237915,0.7437315583229065
19,0.9570783376693726,0.11565080285072327,0.9638009071350098,0.11172850430011749
20,0.9584588408470154,0.1065824031829834,0.8441427946090698,0.38156458735466003
21,0.9604668617248535,0.10338250547647476,0.8014077544212341,0.5488777160644531
22,0.9609688520431519,0.1072995588183403,0.905480146408081,0.23186765611171722
23,0.9585843086242676,0.10430175811052322,0.8496732115745544,0.4324186444282532
24,0.9608433842658997,0.09710539132356644,0.8114630579948425,0.55647212266922
25,0.9646084308624268,0.08799547702074051,0.9698340892791748,0.06671823561191559
26,0.9684990048408508,0.08278140425682068,0.9240824580192566,0.19837942719459534
27,0.9710090160369873,0.07867927104234695,0.9758672714233398,0.06403938680887222
28,0.9715110659599304,0.07647545635700226,0.9190548062324524,0.20866096019744873
29,0.9682480096817017,0.08094979077577591,0.9703368544578552,0.07434137165546417
30,0.9693775177001953,0.07852951437234879,0.9758672714233398,0.06907878816127777
31,0.9696285128593445,0.07755818217992783,0.9502262473106384,0.13321316242218018
32,0.9696285128593445,0.07774268090724945,0.9562594294548035,0.09777014702558517
33,0.9747741222381592,0.06720414757728577,0.9829059839248657,0.05754133686423302
34,0.9725150465965271,0.06730861216783524,0.9803921580314636,0.058182645589113235
35,0.9722640514373779,0.06718360632658005,0.9819004535675049,0.050462014973163605
36,0.9756526350975037,0.06530537456274033,0.9788838624954224,0.057038791477680206
37,0.9732680916786194,0.0658731758594513,0.980894923210144,0.050695594400167465
38,0.9756526350975037,0.06748417019844055,0.984414279460907,0.04694973677396774
39,0.9748995900154114,0.06671293824911118,0.9788838624954224,0.04776177555322647
40,0.9755271077156067,0.06482023000717163,0.9803921580314636,0.059679098427295685
41,0.9770331382751465,0.0661679282784462,0.9819004535675049,0.054580207914114
42,0.9754015803337097,0.06448689103126526,0.9778783321380615,0.06487040221691132
43,0.9728915691375732,0.06791539490222931,0.9813976883888245,0.05010324716567993
44,0.9792921543121338,0.06294555217027664,0.9839115142822266,0.046758078038692474
45,0.9774096608161926,0.06564752757549286,0.9854198098182678,0.04771977663040161
46,0.9767821431159973,0.0647411197423935,0.9884364008903503,0.039505671709775925
47,0.9770331382751465,0.063518226146698,0.9824032187461853,0.04840543493628502
48,0.9731425642967224,0.06835479289293289,0.984414279460907,0.046834398061037064
49,0.9750251173973083,0.06709671020507812,0.984414279460907,0.04581615328788757
50,0.9757781028747559,0.06422901898622513,0.9829059839248657,0.05232395976781845
51,0.9727660417556763,0.06681708246469498,0.9829059839248657,0.05172262340784073
52,0.9785391688346863,0.06028230860829353,0.9854198098182678,0.04908156394958496
53,0.9785391688346863,0.06117687374353409,0.9854198098182678,0.04448862001299858
54,0.977911651134491,0.06467171758413315,0.9839115142822266,0.04208191856741905
55,0.9786646366119385,0.06039135530591011,0.9824032187461853,0.04786619916558266
56,0.9810491800308228,0.059620413929224014,0.9803921580314636,0.0477164201438427
57,0.9733935594558716,0.0681091696023941,0.9829059839248657,0.04942610114812851
58,0.9781626462936401,0.05801289156079292,0.9829059839248657,0.04923470690846443
