epoch,accuracy,loss,val_accuracy,val_loss
0,0.5415411591529846,1.035049557685852,0.3836098611354828,1.5706137418746948
1,0.8224146366119385,0.44604676961898804,0.4489693343639374,2.868844985961914
2,0.8726154565811157,0.3244188129901886,0.5480141043663025,2.724395990371704
3,0.898845374584198,0.2569241523742676,0.6907994151115417,0.9388300180435181
4,0.915286123752594,0.22080793976783752,0.5515334606170654,1.550955057144165
5,0.9287148714065552,0.19212503731250763,0.8662644624710083,0.39564046263694763
6,0.9309738874435425,0.18817941844463348,0.7511312365531921,0.6441694498062134
7,0.9326054453849792,0.17427024245262146,0.7722473740577698,0.6591628789901733
8,0.9353664517402649,0.1796080321073532,0.338360995054245,5.2163286209106445
9,0.9398845434188843,0.15306730568408966,0.6304675936698914,1.151785969734192
10,0.944904625415802,0.14081932604312897,0.5711413025856018,2.668132781982422
11,0.9639809131622314,0.10084429383277893,0.9602815508842468,0.1008935496211052
12,0.9677459597587585,0.08459926396608353,0.9572649598121643,0.11038520187139511
13,0.9682480096817017,0.08144747465848923,0.8823529481887817,0.31526243686676025
14,0.9702560305595398,0.08304140716791153,0.9708396196365356,0.07698681205511093
15,0.968624472618103,0.08083222061395645,0.8858723044395447,0.29283326864242554
16,0.9677459597587585,0.08296947181224823,0.9110105633735657,0.2579468786716461
17,0.9711345434188843,0.07666542381048203,0.9457013607025146,0.14006228744983673
18,0.9716365337371826,0.07296357303857803,0.9773755669593811,0.06211434304714203
19,0.9731425642967224,0.07545614242553711,0.8250377178192139,0.7411404252052307
20,0.9731425642967224,0.07247410714626312,0.9009552597999573,0.27767854928970337
21,0.9764056205749512,0.06351747363805771,0.9079939723014832,0.29032185673713684
22,0.9732680916786194,0.06421233713626862,0.6475616097450256,1.8681104183197021
23,0.9740210771560669,0.06923271715641022,0.9512317776679993,0.11375143378973007
24,0.9815512299537659,0.05345417559146881,0.9834087491035461,0.043427977710962296
25,0.9810491800308228,0.048901841044425964,0.9884364008903503,0.03641897067427635
26,0.9846887588500977,0.04612881690263748,0.9879336357116699,0.035424329340457916
27,0.9841867685317993,0.04511893913149834,0.9849170446395874,0.04096952825784683
28,0.985190749168396,0.045017778873443604,0.9834087491035461,0.051488880068063736
29,0.9849397540092468,0.043373145163059235,0.9753645062446594,0.059078916907310486
30,0.9849397540092468,0.04537025839090347,0.9698340892791748,0.07415350526571274
31,0.985190749168396,0.04234802722930908,0.9889391660690308,0.026986965909600258
32,0.9871987700462341,0.039912279695272446,0.9864253401756287,0.03748727962374687
33,0.9863202571868896,0.042503923177719116,0.9798893928527832,0.04706216976046562
34,0.9856927990913391,0.03875567018985748,0.9824032187461853,0.05078132450580597
35,0.9878262877464294,0.03552401438355446,0.984414279460907,0.03610491007566452
36,0.9864457845687866,0.04082074388861656,0.9834087491035461,0.040420785546302795
37,0.9873242974281311,0.0352763831615448,0.993966817855835,0.021536625921726227
38,0.9890813231468201,0.03190907835960388,0.9899446964263916,0.027383212000131607
39,0.9871987700462341,0.0367097370326519,0.9894419312477112,0.028924744576215744
40,0.9895833134651184,0.03408391401171684,0.9964806437492371,0.018423005938529968
41,0.9902108311653137,0.03174826130270958,0.9934640526771545,0.02470051869750023
42,0.9898343086242676,0.03212128207087517,0.9949723482131958,0.02190701849758625
43,0.9884538054466248,0.034710127860307693,0.9894419312477112,0.029280012473464012
44,0.990963876247406,0.02866036631166935,0.993966817855835,0.026199689134955406
45,0.9890813231468201,0.030461331829428673,0.9884364008903503,0.028921671211719513
46,0.9889557957649231,0.031374476850032806,0.993966817855835,0.018044741824269295
47,0.9868223071098328,0.03523940593004227,0.9954751133918762,0.01872684806585312
48,0.9898343086242676,0.031271424144506454,0.993966817855835,0.019469251856207848
49,0.9904618263244629,0.029919888824224472,0.9944695830345154,0.022818023338913918
50,0.9919678568840027,0.02851485088467598,0.9934640526771545,0.02155701071023941
51,0.9899598360061646,0.03107602521777153,0.9959778785705566,0.015837736427783966
52,0.9912148714065552,0.03157726675271988,0.9949723482131958,0.017574695870280266
53,0.9913403391838074,0.029176684096455574,0.9954751133918762,0.019004229456186295
54,0.9902108311653137,0.029959268867969513,0.9954751133918762,0.0188885610550642
55,0.9898343086242676,0.0321773961186409,0.9929612874984741,0.02257661521434784
56,0.9924699068069458,0.02518261969089508,0.9929612874984741,0.02258702926337719
57,0.9923443794250488,0.027103856205940247,0.9964806437492371,0.016771182417869568
58,0.990963876247406,0.02753455564379692,0.9944695830345154,0.018129589036107063
59,0.9898343086242676,0.029987553134560585,0.993966817855835,0.021601632237434387
