epoch,accuracy,loss,val_accuracy,val_loss
0,0.2553351819515228,1.4194424152374268,0.1501757949590683,1.3879297971725464
1,0.2528245151042938,1.386779546737671,0.0,1.3863983154296875
2,0.2528245151042938,1.3863043785095215,0.0,1.3864030838012695
3,0.2528245151042938,1.3863399028778076,0.0,1.3863821029663086
4,0.2529500424861908,1.386322259902954,0.0,1.386147379875183
5,0.25357770919799805,1.386188268661499,0.0,1.3864741325378418
6,0.253703236579895,1.3867634534835815,0.0005022601690143347,1.386260747909546
7,0.2528245151042938,1.386291742324829,0.0005022601690143347,1.3862762451171875
8,0.2528245151042938,1.3863011598587036,0.0005022601690143347,1.3860474824905396
9,0.25320109724998474,1.3861976861953735,0.0,1.3863343000411987
10,0.25269895792007446,1.3862783908843994,0.0,1.3862605094909668
11,0.2528245151042938,1.3862876892089844,0.0,1.3862743377685547
12,0.2528245151042938,1.386281132698059,0.0,1.386247992515564
13,0.2525734305381775,1.3862941265106201,0.0,1.386238694190979
14,0.2528245151042938,1.3862768411636353,0.0,1.3861881494522095
15,0.2528245151042938,1.3862727880477905,0.0,1.3861969709396362
16,0.25320109724998474,1.3862521648406982,0.0,1.3861839771270752
17,0.2524479031562805,1.3864173889160156,0.0,1.3861992359161377
18,0.2528245151042938,1.3862730264663696,0.0,1.3861874341964722
